total_income,salary_income,business_income,capital_gains,standard_deduction,hra_exemption,section_80c,section_80d,total_deductions,taxable_income,fiscal_year,true_tax
53077.86,53077.86,0.0,0.0,50000,21231.15,54689.06,24700.9,150621.1,0.0,2022,0.0
74822.61,61228.08,13384.12,210.41,50000,24491.23,22059.28,3251.19,99801.7,0.0,2023,0.0
104564.93,104564.93,0.0,0.0,50000,41825.97,0.0,24028.39,115854.36,0.0,2022,0.0
17589.63,17039.66,0.0,549.96,50000,6815.87,81255.72,0.0,138071.59,0.0,2023,0.0
159879.66,159879.66,0.0,0.0,50000,63951.86,76116.95,0.0,190068.82,0.0,2024,0.0
51815.4,39855.92,11959.48,0.0,50000,15942.37,0.0,0.0,65942.37,0.0,2023,0.0
144461.41,144461.41,0.0,0.0,50000,57784.56,5918.93,13575.61,127279.11,17182.3,2024,0.0
73597.75,73597.75,0.0,0.0,50000,29439.1,5697.23,0.0,85136.33,0.0,2024,0.0
79625.83,74258.06,5367.78,0.0,50000,29703.22,0.0,11566.89,91270.11,0.0,2023,0.0
81831.56,81831.56,0.0,0.0,50000,32732.63,30483.46,0.0,113216.09,0.0,2022,0.0
8640.4,8640.4,0.0,0.0,50000,3456.16,0.0,11086.4,64542.55,0.0,2024,0.0
232411.23,232411.23,0.0,0.0,50000,92964.49,128094.3,21174.22,292233.01,0.0,2022,0.0
133633.1,133633.1,0.0,0.0,50000,53453.24,0.0,0.0,103453.24,30179.86,2023,0.0
142007.46,142007.46,0.0,0.0,50000,56802.99,109957.68,0.0,216760.66,0.0,2022,0.0
54921.44,45018.23,0.0,9903.21,50000,18007.29,114917.39,0.0,182924.68,0.0,2023,0.0
50109.53,50109.53,0.0,0.0,50000,20043.81,3674.77,13728.26,87446.84,0.0,2023,0.0
23628.93,13162.25,10466.68,0.0,50000,5264.9,0.0,0.0,55264.9,0.0,2023,0.0
54451.53,32526.82,21924.71,0.0,50000,13010.73,33904.35,0.0,96915.08,0.0,2022,0.0
200390.64,195827.77,4562.87,0.0,50000,78331.11,0.0,20535.8,148866.91,51523.73,2023,0.0
137507.79,115214.36,22293.43,0.0,50000,46085.75,78025.48,19383.65,193494.88,0.0,2023,0.0
24380.81,24380.81,0.0,0.0,50000,9752.32,0.0,10061.17,69813.49,0.0,2022,0.0
67897.21,59884.06,8013.15,0.0,50000,23953.62,0.0,20983.46,94937.09,0.0,2024,0.0
162165.96,147335.89,0.0,14830.07,50000,58934.36,136079.97,0.0,245014.33,0.0,2024,0.0
59226.42,49960.67,0.0,9265.75,50000,19984.27,74072.11,15817.8,159874.17,0.0,2022,0.0
34837.38,31159.57,3677.81,0.0,50000,12463.83,0.0,11885.17,74348.99,0.0,2024,0.0
42172.02,42172.02,0.0,0.0,50000,16868.81,64909.37,5222.07,137000.24,0.0,2023,0.0
47614.21,47614.21,0.0,0.0,50000,19045.68,0.0,21744.08,90789.76,0.0,2023,0.0
48126.31,48126.31,0.0,0.0,50000,19250.52,20490.14,0.0,89740.66,0.0,2023,0.0
66878.91,66878.91,0.0,0.0,50000,26751.56,6451.04,0.0,83202.61,0.0,2022,0.0
64300.78,61866.58,2434.2,0.0,50000,24746.63,56864.11,483.19,132093.93,0.0,2022,0.0
27025.08,27025.08,0.0,0.0,50000,10810.03,0.0,18121.41,78931.44,0.0,2024,0.0
38533.03,38533.03,0.0,0.0,50000,15413.21,146402.07,423.69,212238.98,0.0,2023,0.0
96970.5,96129.48,841.02,0.0,50000,38451.79,0.0,16046.5,104498.29,0.0,2024,0.0
96068.55,96068.55,0.0,0.0,50000,38427.42,124464.47,0.0,212891.89,0.0,2022,0.0
19633.52,16635.21,2998.31,0.0,50000,6654.08,72611.56,0.0,129265.64,0.0,2023,0.0
57934.27,57934.27,0.0,0.0,50000,23173.71,97643.6,0.0,170817.31,0.0,2022,0.0
82844.94,77679.4,5165.54,0.0,50000,31071.76,0.0,0.0,81071.76,1773.18,2024,0.0
66160.34,60907.14,0.0,5253.19,50000,24362.86,121479.03,0.0,195841.89,0.0,2022,0.0
29171.56,29171.56,0.0,0.0,50000,11668.62,22095.46,15773.04,99537.12,0.0,2023,0.0
52856.86,52856.86,0.0,0.0,50000,21142.74,142360.68,0.0,213503.42,0.0,2023,0.0
69405.56,69405.56,0.0,0.0,50000,27762.22,6584.99,11138.54,95485.76,0.0,2023,0.0
88391.35,80569.48,7821.87,0.0,50000,32227.79,0.0,0.0,82227.79,6163.56,2024,0.0
123036.49,115680.01,7356.49,0.0,50000,46272.0,2128.51,0.0,98400.51,24635.98,2022,0.0
171710.82,171710.82,0.0,0.0,50000,68684.33,0.0,0.0,118684.33,53026.49,2024,0.0
70340.93,22144.42,48196.51,0.0,50000,8857.77,0.0,0.0,58857.77,11483.16,2022,0.0
86747.29,86747.29,0.0,0.0,50000,34698.92,0.0,20201.98,104900.9,0.0,2023,0.0
190472.53,181700.58,8771.95,0.0,50000,72680.23,134196.42,22534.58,279411.23,0.0,2022,0.0
97931.56,97931.56,0.0,0.0,50000,39172.62,113139.75,0.0,202312.37,0.0,2023,0.0
95816.03,95816.03,0.0,0.0,50000,38326.41,86076.19,21181.79,195584.39,0.0,2022,0.0
111792.37,101318.02,10474.35,0.0,50000,40527.21,0.0,0.0,90527.21,21265.16,2024,0.0
12749.5,12749.5,0.0,0.0,50000,5099.8,64515.43,0.0,119615.23,0.0,2023,0.0
51467.39,51467.39,0.0,0.0,50000,20586.96,30702.02,0.0,101288.97,0.0,2022,0.0
109910.84,108758.03,1152.81,0.0,50000,43503.21,44286.27,0.0,137789.48,0.0,2024,0.0
55749.27,55749.27,0.0,0.0,50000,22299.71,115668.42,0.0,187968.13,0.0,2024,0.0
77321.05,77321.05,0.0,0.0,50000,30928.42,79803.25,0.0,160731.67,0.0,2022,0.0
38489.57,38489.57,0.0,0.0,50000,15395.83,45591.38,36.85,111024.05,0.0,2024,0.0
23884.02,23884.02,0.0,0.0,50000,9553.61,134406.12,0.0,193959.73,0.0,2022,0.0
28600.51,28600.51,0.0,0.0,50000,11440.2,0.0,0.0,61440.2,0.0,2022,0.0
188542.41,186819.07,1723.33,0.0,50000,74727.63,40352.95,0.0,165080.58,23461.83,2022,0.0
102080.72,100746.23,1334.49,0.0,50000,40298.49,0.0,12846.36,103144.85,0.0,2022,0.0
69864.95,67889.92,0.0,1975.03,50000,27155.97,127570.74,771.45,205498.16,0.0,2022,0.0
38305.88,38305.88,0.0,0.0,50000,15322.35,0.0,0.0,65322.35,0.0,2024,0.0
221307.41,221307.41,0.0,0.0,50000,88522.96,58085.59,0.0,196608.55,24698.85,2022,0.0
71040.07,57054.88,13985.19,0.0,50000,22821.95,0.0,0.0,72821.95,0.0,2023,0.0
71961.54,61817.95,10143.59,0.0,50000,24727.18,47482.45,0.0,122209.63,0.0,2022,0.0
35613.73,35613.73,0.0,0.0,50000,14245.49,0.0,0.0,64245.49,0.0,2023,0.0
40174.3,35234.19,4466.83,473.28,50000,14093.68,140249.16,21949.61,226292.45,0.0,2022,0.0
39001.63,39001.63,0.0,0.0,50000,15600.65,56088.16,0.0,121688.81,0.0,2022,0.0
127508.49,104897.67,22610.82,0.0,50000,41959.07,0.0,0.0,91959.07,35549.43,2023,0.0
98175.99,48348.72,49827.26,0.0,50000,19339.49,51978.63,6606.91,127925.02,0.0,2023,0.0
234336.72,234336.72,0.0,0.0,50000,93734.69,21591.29,0.0,165325.98,69010.75,2024,0.0
38663.68,38663.68,0.0,0.0,50000,15465.47,40110.3,24125.38,129701.16,0.0,2024,0.0
15929.84,15929.84,0.0,0.0,50000,6371.94,37428.66,4352.04,98152.63,0.0,2024,0.0
50416.4,50416.4,0.0,0.0,50000,20166.56,61222.75,14573.15,145962.46,0.0,2022,0.0
113712.4,104931.11,8781.29,0.0,50000,41972.44,110911.23,16624.86,219508.54,0.0,2023,0.0
71067.96,59220.74,11847.22,0.0,50000,23688.3,65160.5,0.0,138848.79,0.0,2023,0.0
288448.88,288448.88,0.0,0.0,50000,100000.0,122755.43,22788.03,295543.47,0.0,2024,0.0
28339.64,27488.08,851.56,0.0,50000,10995.23,55830.06,22124.11,138949.4,0.0,2024,0.0
8726.54,8726.54,0.0,0.0,50000,3490.62,111432.22,0.0,164922.84,0.0,2023,0.0
61719.2,61719.2,0.0,0.0,50000,24687.68,0.0,21629.83,96317.51,0.0,2024,0.0
49530.23,49530.23,0.0,0.0,50000,19812.09,97398.35,0.0,167210.44,0.0,2022,0.0
15589.09,14489.75,1099.34,0.0,50000,5795.9,31504.4,17824.0,105124.3,0.0,2023,0.0
53168.14,21912.1,21500.82,9755.22,50000,8764.84,0.0,0.0,58764.84,0.0,2024,0.0
55088.74,55088.74,0.0,0.0,50000,22035.5,0.0,21815.9,93851.39,0.0,2022,0.0
92884.04,92884.04,0.0,0.0,50000,37153.61,75845.12,0.0,162998.74,0.0,2022,0.0
105483.67,99739.53,5744.13,0.0,50000,39895.81,78239.91,0.0,168135.72,0.0,2024,0.0
115534.5,113816.09,0.0,1718.41,50000,45526.44,108289.38,12234.41,216050.23,0.0,2022,0.0
142520.72,130699.15,0.0,11821.58,50000,52279.66,2869.34,22271.39,127420.39,15100.33,2024,0.0
170930.49,21877.11,149053.38,0.0,50000,8750.84,58654.93,5488.85,122894.62,48035.87,2024,0.0
11229.66,11229.66,0.0,0.0,50000,4491.87,105321.91,12502.82,172316.6,0.0,2024,0.0
400944.04,358269.11,42674.93,0.0,50000,100000.0,74355.56,0.0,224355.56,176588.48,2022,0.0
80459.59,57759.11,22700.48,0.0,50000,23103.64,62890.75,19818.95,155813.35,0.0,2022,0.0
28991.1,28991.1,0.0,0.0,50000,11596.44,0.0,0.0,61596.44,0.0,2023,0.0
74944.95,74944.95,0.0,0.0,50000,29977.98,0.0,8340.71,88318.69,0.0,2022,0.0
138047.47,138047.47,0.0,0.0,50000,55218.99,2005.15,16194.36,123418.5,14628.97,2023,0.0
66545.05,57857.67,8687.39,0.0,50000,23143.07,81264.14,0.0,154407.21,0.0,2022,0.0
38261.75,38261.75,0.0,0.0,50000,15304.7,0.0,23563.65,88868.35,0.0,2024,0.0
37907.36,37907.36,0.0,0.0,50000,15162.94,55436.13,18068.44,138667.52,0.0,2024,0.0
129885.06,129885.06,0.0,0.0,50000,51954.02,0.0,15799.72,117753.74,12131.32,2022,0.0
37675.22,37675.22,0.0,0.0,50000,15070.09,0.0,0.0,65070.09,0.0,2022,0.0
65781.13,62682.17,3098.96,0.0,50000,25072.87,58613.27,6455.78,140141.92,0.0,2024,0.0
233273.28,233273.28,0.0,0.0,50000,93309.31,23471.51,17909.93,184690.75,48582.53,2023,0.0
180045.83,179066.07,979.76,0.0,50000,71626.43,0.0,0.0,121626.43,58419.4,2022,0.0
119371.9,119176.97,0.0,194.93,50000,47670.79,0.0,13733.57,111404.36,7967.55,2022,0.0
64773.26,64773.26,0.0,0.0,50000,25909.3,28638.99,0.0,104548.29,0.0,2022,0.0
152224.62,137518.82,14705.81,0.0,50000,55007.53,0.0,24582.64,129590.17,22634.46,2022,0.0
106404.87,104594.94,0.0,1809.93,50000,41837.98,5846.9,0.0,97684.87,8720.0,2023,0.0
20206.14,20206.14,0.0,0.0,50000,8082.46,100015.79,18700.12,176798.36,0.0,2022,0.0
43420.25,34001.68,9418.57,0.0,50000,13600.67,112227.59,0.0,175828.26,0.0,2024,0.0
49253.5,49253.5,0.0,0.0,50000,19701.4,46916.7,0.0,116618.1,0.0,2024,0.0
173363.64,173363.64,0.0,0.0,50000,69345.46,93692.11,0.0,213037.56,0.0,2022,0.0
243731.0,243731.0,0.0,0.0,50000,97492.4,20765.32,0.0,168257.72,75473.28,2024,0.0
70201.3,70201.3,0.0,0.0,50000,28080.52,31745.38,0.0,109825.91,0.0,2022,0.0
121562.67,121562.67,0.0,0.0,50000,48625.07,0.0,21591.04,120216.1,1346.56,2024,0.0
67694.0,67694.0,0.0,0.0,50000,27077.6,23430.99,0.0,100508.58,0.0,2023,0.0
80724.28,80724.28,0.0,0.0,50000,32289.71,0.0,478.62,82768.33,0.0,2024,0.0
173632.06,173632.06,0.0,0.0,50000,69452.82,136531.96,0.0,255984.78,0.0,2023,0.0
76101.23,76101.23,0.0,0.0,50000,30440.49,53238.7,793.59,134472.78,0.0,2024,0.0
53145.88,53145.88,0.0,0.0,50000,21258.35,129449.52,0.0,200707.88,0.0,2024,0.0
35391.41,31462.37,3929.04,0.0,50000,12584.95,92848.73,0.0,155433.68,0.0,2022,0.0
56273.83,51743.97,4529.86,0.0,50000,20697.59,0.0,0.0,70697.59,0.0,2023,0.0
55064.81,51940.02,1016.5,2108.29,50000,20776.01,22091.33,0.0,92867.34,0.0,2024,0.0
41346.68,41346.68,0.0,0.0,50000,16538.67,19451.85,8882.99,94873.51,0.0,2022,0.0
84101.95,69226.66,10292.36,4582.93,50000,27690.66,0.0,2464.57,80155.24,3946.71,2023,0.0
122077.2,118149.73,0.0,3927.47,50000,47259.89,93599.77,12195.86,203055.52,0.0,2022,0.0
76913.74,76913.74,0.0,0.0,50000,30765.49,54571.45,8676.56,144013.5,0.0,2023,0.0
147794.62,147794.62,0.0,0.0,50000,59117.85,126016.21,0.0,235134.06,0.0,2022,0.0
7825.96,7825.96,0.0,0.0,50000,3130.38,98712.39,19992.95,171835.72,0.0,2024,0.0
33822.69,33822.69,0.0,0.0,50000,13529.08,0.0,0.0,63529.08,0.0,2023,0.0
274665.5,274665.5,0.0,0.0,50000,100000.0,82899.34,16541.68,249441.02,25224.48,2023,0.0
72119.22,72119.22,0.0,0.0,50000,28847.69,0.0,0.0,78847.69,0.0,2023,0.0
77019.12,63195.92,13823.2,0.0,50000,25278.37,0.0,2175.43,77453.8,0.0,2024,0.0
69932.52,69932.52,0.0,0.0,50000,27973.01,37896.9,0.0,115869.91,0.0,2022,0.0
98669.93,98669.93,0.0,0.0,50000,39467.97,56479.54,6634.25,152581.77,0.0,2023,0.0
91922.71,73124.69,18798.02,0.0,50000,29249.88,965.28,0.0,80215.16,11707.55,2022,0.0
57768.88,57768.88,0.0,0.0,50000,23107.55,0.0,0.0,73107.55,0.0,2022,0.0
50355.9,50355.9,0.0,0.0,50000,20142.36,96990.07,16750.81,183883.24,0.0,2023,0.0
42348.12,42348.12,0.0,0.0,50000,16939.25,0.0,0.0,66939.25,0.0,2024,0.0
22926.45,17283.27,5643.18,0.0,50000,6913.31,91247.93,4337.4,152498.63,0.0,2023,0.0
120959.09,40549.29,80409.8,0.0,50000,16219.72,128474.01,0.0,194693.73,0.0,2023,0.0
19004.44,19004.44,0.0,0.0,50000,7601.77,42420.17,7312.91,107334.85,0.0,2022,0.0
64434.34,64434.34,0.0,0.0,50000,25773.74,101775.0,21202.73,198751.46,0.0,2024,0.0
68103.45,68103.45,0.0,0.0,50000,27241.38,68342.87,0.0,145584.25,0.0,2022,0.0
120672.73,120672.73,0.0,0.0,50000,48269.09,11840.91,6526.21,116636.21,4036.51,2023,0.0
60798.71,60798.71,0.0,0.0,50000,24319.49,29773.66,5999.73,110092.88,0.0,2024,0.0
64321.72,64097.94,223.77,0.0,50000,25639.18,112676.57,0.0,188315.75,0.0,2022,0.0
98997.4,68413.77,30583.63,0.0,50000,27365.51,0.0,0.0,77365.51,21631.89,2023,0.0
152019.69,148523.15,2148.33,1348.21,50000,59409.26,124642.38,18373.15,252424.78,0.0,2022,0.0
80106.48,79112.92,0.0,993.56,50000,31645.17,0.0,0.0,81645.17,0.0,2023,0.0
179700.39,179700.39,0.0,0.0,50000,71880.16,0.0,0.0,121880.16,57820.24,2024,0.0
114452.08,114452.08,0.0,0.0,50000,45780.83,0.0,6348.44,102129.27,12322.8,2022,0.0
72236.1,68509.08,0.0,3727.02,50000,27403.63,0.0,16467.94,93871.57,0.0,2024,0.0
75411.42,73585.41,1826.01,0.0,50000,29434.16,0.0,0.0,79434.16,0.0,2024,0.0
38415.43,30082.29,8333.14,0.0,50000,12032.92,0.0,0.0,62032.92,0.0,2022,0.0
13461.16,13461.16,0.0,0.0,50000,5384.46,52622.87,20142.86,128150.19,0.0,2022,0.0
23215.05,23215.05,0.0,0.0,50000,9286.02,0.0,0.0,59286.02,0.0,2023,0.0
156405.83,156405.83,0.0,0.0,50000,62562.33,45492.88,0.0,158055.22,0.0,2023,0.0
39079.61,39079.61,0.0,0.0,50000,15631.85,0.0,6244.3,71876.15,0.0,2024,0.0
68081.57,68081.57,0.0,0.0,50000,27232.63,62650.05,15319.9,155202.57,0.0,2024,0.0
63639.56,63639.56,0.0,0.0,50000,25455.82,141027.48,7991.3,224474.6,0.0,2022,0.0
23442.26,19983.48,3458.78,0.0,50000,7993.39,101373.44,0.0,159366.83,0.0,2024,0.0
43895.38,34769.38,9126.0,0.0,50000,13907.75,47654.2,0.0,111561.96,0.0,2024,0.0
71697.51,71697.51,0.0,0.0,50000,28679.0,0.0,0.0,78679.0,0.0,2022,0.0
40499.7,40499.7,0.0,0.0,50000,16199.88,1208.87,0.0,67408.75,0.0,2022,0.0
12411.07,12411.07,0.0,0.0,50000,4964.43,0.0,12852.39,67816.81,0.0,2022,0.0
53360.89,53360.89,0.0,0.0,50000,21344.35,0.0,0.0,71344.35,0.0,2024,0.0
200006.84,200006.84,0.0,0.0,50000,80002.74,0.0,0.0,130002.74,70004.1,2023,0.0
44769.82,34012.59,0.0,10757.23,50000,13605.03,98925.9,0.0,162530.93,0.0,2024,0.0
23825.35,23825.35,0.0,0.0,50000,9530.14,0.0,0.0,59530.14,0.0,2024,0.0
25743.25,25743.25,0.0,0.0,50000,10297.3,58965.59,414.81,119677.7,0.0,2023,0.0
242492.89,225105.78,17387.12,0.0,50000,90042.31,39677.37,6942.98,186662.66,55830.24,2022,0.0
44363.61,37230.27,7133.34,0.0,50000,14892.11,4297.86,0.0,69189.97,0.0,2022,0.0
61352.13,58101.31,0.0,3250.82,50000,23240.52,112717.94,12829.58,198788.04,0.0,2024,0.0
55310.86,55310.86,0.0,0.0,50000,22124.34,33911.86,0.0,106036.2,0.0,2022,0.0
71491.92,67065.72,4426.2,0.0,50000,26826.29,99419.44,0.0,176245.73,0.0,2024,0.0
124600.34,124600.34,0.0,0.0,50000,49840.13,85799.38,0.0,185639.52,0.0,2022,0.0
88253.6,86225.68,2027.92,0.0,50000,34490.27,5200.91,17429.09,107120.27,0.0,2022,0.0
21735.86,21267.69,0.0,468.16,50000,8507.08,97215.76,0.0,155722.83,0.0,2023,0.0
80465.71,79540.79,0.0,924.91,50000,31816.32,40596.59,24814.54,147227.45,0.0,2023,0.0
34410.49,26185.17,8225.32,0.0,50000,10474.07,0.0,0.0,60474.07,0.0,2023,0.0
198435.87,198435.87,0.0,0.0,50000,79374.35,127586.18,23360.83,280321.35,0.0,2024,0.0
108218.44,92435.16,15783.28,0.0,50000,36974.06,73834.85,16302.33,177111.24,0.0,2022,0.0
42624.98,32269.33,0.0,10355.65,50000,12907.73,146872.73,0.0,209780.46,0.0,2023,0.0
122489.28,122489.28,0.0,0.0,50000,48995.71,0.0,33.66,99029.37,23459.91,2022,0.0
45470.5,45470.5,0.0,0.0,50000,18188.2,99171.1,0.0,167359.3,0.0,2022,0.0
21851.28,21851.28,0.0,0.0,50000,8740.51,110122.69,11963.21,180826.41,0.0,2023,0.0
100071.75,91746.82,6485.08,1839.85,50000,36698.73,63959.75,0.0,150658.48,0.0,2024,0.0
29845.67,29845.67,0.0,0.0,50000,11938.27,0.0,0.0,61938.27,0.0,2022,0.0
11098.78,11098.78,0.0,0.0,50000,4439.51,0.0,3582.04,58021.55,0.0,2023,0.0
137216.8,137216.8,0.0,0.0,50000,54886.72,46182.96,0.0,151069.68,0.0,2024,0.0
263486.1,260671.1,2815.0,0.0,50000,100000.0,89019.21,18219.45,257238.66,6247.44,2022,0.0
156780.62,101959.76,0.0,54820.87,50000,40783.9,124727.75,0.0,215511.65,0.0,2024,0.0
75335.49,75335.49,0.0,0.0,50000,30134.2,4.61,0.0,80138.81,0.0,2023,0.0
72733.52,32653.75,40079.77,0.0,50000,13061.5,148325.33,9747.49,221134.32,0.0,2022,0.0
41971.22,36236.16,5735.06,0.0,50000,14494.47,79780.76,0.0,144275.23,0.0,2024,0.0
134822.76,134822.76,0.0,0.0,50000,53929.1,0.0,0.0,103929.1,30893.66,2024,0.0
186529.66,186250.04,0.0,279.62,50000,74500.02,0.0,24867.1,149367.12,37162.54,2024,0.0
37156.41,23260.24,13896.17,0.0,50000,9304.1,92565.89,0.0,151869.99,0.0,2023,0.0
49408.5,49408.5,0.0,0.0,50000,19763.4,41676.77,0.0,111440.17,0.0,2024,0.0
86879.46,86879.46,0.0,0.0,50000,34751.78,95666.12,0.0,180417.91,0.0,2023,0.0
61627.06,37368.47,24258.59,0.0,50000,14947.39,0.0,0.0,64947.39,0.0,2023,0.0
134398.12,134398.12,0.0,0.0,50000,53759.25,109858.27,0.0,213617.52,0.0,2022,0.0
110520.56,110520.56,0.0,0.0,50000,44208.22,113438.07,10306.99,217953.28,0.0,2023,0.0
188585.39,188585.39,0.0,0.0,50000,75434.16,122365.41,1918.07,249717.64,0.0,2023,0.0
86381.99,86381.99,0.0,0.0,50000,34552.8,60105.63,22081.84,166740.26,0.0,2024,0.0
31298.3,31298.3,0.0,0.0,50000,12519.32,109573.87,4940.98,177034.17,0.0,2023,0.0
423227.95,423227.95,0.0,0.0,50000,100000.0,19023.6,4066.52,173090.12,250137.83,2022,6.7
223933.53,198892.51,24100.87,940.15,50000,79557.01,38139.18,13249.26,180945.45,42988.09,2024,0.0
119289.54,119289.54,0.0,0.0,50000,47715.81,22716.83,14892.0,135324.64,0.0,2022,0.0
12172.59,12172.59,0.0,0.0,50000,4869.04,47251.56,0.0,102120.59,0.0,2023,0.0
22070.47,19662.0,2408.48,0.0,50000,7864.8,148162.43,9853.4,215880.63,0.0,2024,0.0
84770.76,84770.76,0.0,0.0,50000,33908.3,0.0,0.0,83908.3,862.45,2023,0.0
56010.58,56010.58,0.0,0.0,50000,22404.23,0.0,5667.27,78071.5,0.0,2023,0.0
120114.32,120114.32,0.0,0.0,50000,48045.73,89919.17,0.0,187964.9,0.0,2022,0.0
39494.71,39115.15,0.0,379.56,50000,15646.06,75532.05,5454.36,146632.47,0.0,2024,0.0
161606.21,161606.21,0.0,0.0,50000,64642.49,0.0,0.0,114642.49,46963.73,2024,0.0
251697.84,144689.04,82651.18,24357.61,50000,57875.62,34015.89,0.0,141891.51,109806.33,2024,0.0
88313.6,84532.96,3780.65,0.0,50000,33813.18,128220.87,0.0,212034.05,0.0,2023,0.0
101255.09,94847.58,3383.93,3023.58,50000,37939.03,84902.76,0.0,172841.79,0.0,2022,0.0
63264.31,63264.31,0.0,0.0,50000,25305.72,0.0,0.0,75305.72,0.0,2023,0.0
176522.27,176522.27,0.0,0.0,50000,70608.91,11578.13,3173.61,135360.65,41161.62,2022,0.0
35434.97,25629.93,9805.05,0.0,50000,10251.97,139207.76,7147.51,206607.25,0.0,2024,0.0
24567.62,24567.62,0.0,0.0,50000,9827.05,50305.74,2460.6,112593.39,0.0,2024,0.0
68657.81,62433.35,0.0,6224.46,50000,24973.34,25425.61,15438.23,115837.18,0.0,2022,0.0
20392.12,20392.12,0.0,0.0,50000,8156.85,42090.12,19560.65,119807.62,0.0,2022,0.0
62377.4,62377.4,0.0,0.0,50000,24950.96,2501.37,20261.71,97714.04,0.0,2022,0.0
28652.73,28652.73,0.0,0.0,50000,11461.09,0.0,17301.26,78762.35,0.0,2023,0.0
25438.83,25438.83,0.0,0.0,50000,10175.53,0.0,16886.4,77061.93,0.0,2024,0.0
47717.44,47717.44,0.0,0.0,50000,19086.98,0.0,0.0,69086.98,0.0,2024,0.0
23409.47,23409.47,0.0,0.0,50000,9363.79,89067.09,0.0,148430.88,0.0,2024,0.0
22220.22,22220.22,0.0,0.0,50000,8888.09,124124.81,11825.69,194838.59,0.0,2024,0.0
54955.43,54955.43,0.0,0.0,50000,21982.17,0.0,0.0,71982.17,0.0,2024,0.0
422186.94,422186.94,0.0,0.0,50000,100000.0,104102.61,7976.13,262078.74,160108.2,2022,0.0
59920.74,52129.04,0.0,7791.7,50000,20851.62,70747.42,15642.05,157241.09,0.0,2022,0.0
34854.28,29390.92,5463.37,0.0,50000,11756.37,74178.17,14702.34,150636.88,0.0,2024,0.0
18369.41,18369.41,0.0,0.0,50000,7347.76,0.0,0.0,57347.76,0.0,2024,0.0
31824.44,31824.44,0.0,0.0,50000,12729.78,88448.02,20788.52,171966.32,0.0,2023,0.0
31310.01,31310.01,0.0,0.0,50000,12524.0,60046.93,0.0,122570.93,0.0,2022,0.0
225668.3,97080.59,128587.71,0.0,50000,38832.24,139761.06,0.0,228593.3,0.0,2023,0.0
43564.15,43564.15,0.0,0.0,50000,17425.66,20644.46,22580.59,110650.71,0.0,2023,0.0
59883.08,59883.08,0.0,0.0,50000,23953.23,0.0,0.0,73953.23,0.0,2023,0.0
87572.05,87572.05,0.0,0.0,50000,35028.82,57890.93,22157.21,165076.95,0.0,2024,0.0
27210.47,27210.47,0.0,0.0,50000,10884.19,31022.68,0.0,91906.87,0.0,2023,0.0
44362.8,44362.8,0.0,0.0,50000,17745.12,1022.2,0.0,68767.32,0.0,2023,0.0
65350.87,65350.87,0.0,0.0,50000,26140.35,0.0,0.0,76140.35,0.0,2022,0.0
203554.9,161164.29,42390.61,0.0,50000,64465.72,0.0,20309.77,134775.49,68779.41,2024,0.0
32626.37,32626.37,0.0,0.0,50000,13050.55,0.0,0.0,63050.55,0.0,2023,0.0
83999.82,83999.82,0.0,0.0,50000,33599.93,75086.9,0.0,158686.82,0.0,2023,0.0
64270.65,61284.5,2986.16,0.0,50000,24513.8,141536.12,0.0,216049.92,0.0,2023,0.0
136429.87,136429.87,0.0,0.0,50000,54571.95,0.0,1340.87,105912.82,30517.05,2024,0.0
92163.12,92163.12,0.0,0.0,50000,36865.25,46181.12,19826.58,152872.94,0.0,2024,0.0
37255.03,37255.03,0.0,0.0,50000,14902.01,54447.43,0.0,119349.44,0.0,2024,0.0
28752.04,17291.82,0.0,11460.22,50000,6916.73,129374.48,17379.69,203670.89,0.0,2023,0.0
78709.88,78709.88,0.0,0.0,50000,31483.95,1607.29,0.0,83091.25,0.0,2023,0.0
71480.66,71480.66,0.0,0.0,50000,28592.26,131987.19,0.0,210579.46,0.0,2024,0.0
71540.68,61054.72,10485.95,0.0,50000,24421.89,63328.84,0.0,137750.73,0.0,2024,0.0
47699.24,30515.87,13145.43,4037.94,50000,12206.35,0.0,21141.34,83347.68,0.0,2022,0.0
66925.41,49877.7,17047.71,0.0,50000,19951.08,32945.24,22875.04,125771.36,0.0,2024,0.0
103121.23,103121.23,0.0,0.0,50000,41248.49,0.0,0.0,91248.49,11872.74,2022,0.0
27039.53,27039.53,0.0,0.0,50000,10815.81,107807.72,889.76,169513.29,0.0,2023,0.0
41646.23,41646.23,0.0,0.0,50000,16658.49,122260.82,0.0,188919.31,0.0,2023,0.0
146809.62,146809.62,0.0,0.0,50000,58723.85,0.0,24672.4,133396.25,13413.37,2022,0.0
115684.73,115684.73,0.0,0.0,50000,46273.89,0.0,13366.52,109640.42,6044.32,2023,0.0
123041.47,118727.85,4313.62,0.0,50000,47491.14,46172.87,5839.18,149503.19,0.0,2024,0.0
49062.22,47335.2,1727.02,0.0,50000,18934.08,65797.13,0.0,134731.21,0.0,2023,0.0
115327.11,113046.03,2281.08,0.0,50000,45218.41,117474.21,15872.67,228565.29,0.0,2024,0.0
56040.49,55610.48,0.0,430.01,50000,22244.19,72427.69,2888.96,147560.84,0.0,2022,0.0
163915.56,163915.56,0.0,0.0,50000,65566.22,42627.64,9426.35,167620.22,0.0,2024,0.0
10030.41,10030.41,0.0,0.0,50000,4012.16,67080.15,0.0,121092.32,0.0,2022,0.0
